JobID	Cost
19078545	9.05
19079211	20.95
19079749	53.81
19081384	38.65
19082092	62.07
19082262	61.25
19082390	21.20
19094450	1933.05
19094639	3381.00
19094913	None
19094917	5497.36
19095287	5777.11
19096173	37.50
19096688	112.12
19096712	154.00
19096801	138.00
19097917	4.94
19098237	35.00
19100515	117.14
19100680	43.40
19100951	399.16
19104045	41.57
19104209	12.00
19105532	None
19106185	8.00
19106404	130.00
19110075	36.20
19117631	1442.50
19118081	20.54
19118173	123.10
19118711	30.00
19120319	19.50
19121975	43.35
19122306	20.67
19123747	341.25
19124215	116.48
19124839	30.75
19127965	82.70
19129386	127.25
19130313	67.40
19130640	11.75
19132824	23.44
19134854	25.35
19136232	116.80
19139034	31.35
19146419	64.25
19148198	23.71
19148359	519.35
19148390	339.55
19150762	22.45
19151215	12.10
19151778	142.62
19152363	47.83
19152927	28.64
19153971	43.29
19154526	144.71
19164758	49.00
19164769	30.38
19164785	47.62
19165308	183.00
19165371	203.29
19165579	16.10
19167076	2.00
19167272	1240.48
19169974	38.38
19172916	987.65
19173638	311.85
19175023	60.43
19175356	76.90
19181713	31.25
19183122	80.75
19187821	166.67
19187854	133.75
19189164	944.22
19190204	71.33
19192384	76.14
19198809	90.71
19199589	24573.57
19199838	39.12
19199911	114.75
19200826	102.10
19202112	66.75
19206763	138.95
19207641	338.33
19207701	35.00
19208713	20.60
19209143	28.44
19209935	24.65
19210872	59.60
19212980	77.05
19214590	1300.00
19216064	17.50
19216524	405.50
19216980	20.30
19219102	152.55
19219796	94.90
19220154	31.50
19220953	20780.40
19221542	63.12
19222276	111.48
19233762	19.05
19235615	78.05
19236943	141.35
19238166	138.86
19240593	21.30
19241264	25.60
19241582	38.14
19241599	1120.00
19241737	1166.60
19243028	125.05
19243816	97.15
19243849	407.15
19246859	32.33
19246889	86.10
19247372	35.86
19247577	155.25
19248085	430.93
19248207	55.00
19248866	87.55
19249377	20138.50
19249958	21.25
19252757	83.90
19255218	10.30
19255252	37.75
19258430	99.95
19259244	269.20
19259679	950.52
19260359	708.71
19261018	213.95
19268424	189.38
19268522	20.19
19268680	76.77
19270916	85.11
19271243	172.83
19271840	401.35
19271976	181.50
19272545	86.60
19272677	56.00
19272814	101.60
19272913	75.40
19273268	49.25
19273740	30.48
19274248	15.00
19275602	None
19277619	74.48
19278570	95.11
19278951	66.25
19280005	90.25
19281083	64.29
19281166	164.00
19282770	74.85
19282879	185.00
19283048	1240.00
19284758	64.10
19286551	67.38
19287144	7952.50
19287629	87.24
19289869	78.42
19291977	35.71
19294696	354.40
19307039	None
19307203	43.57
19311160	73.93
19311275	4.50
19311383	9370.00
19315566	None
19315995	106.31
19318059	42.05
19319123	19.20
19319167	47.65
19320064	93.50
19322627	136.29
19326061	1633.33
19326510	60.75
19330036	50.43
19330191	100.75
19331124	21.71
19331580	96.90
19331693	91.80
19332120	99.80
19332745	26.00
19334026	12.76
19334136	1338.25
19334726	155.67
19334732	83.90
19334833	1379.41
19335890	69.60
19335936	140.85
19337697	141.33
19338072	120.95
19338164	102.00
19338992	88.30
19339015	97.17
19339284	101.91
19339333	60.00
19339398	2457.20
19340142	305.45
19340284	32.00
19340719	103.60
19342820	10.00
19345458	90.45
19345686	143.95
19346169	31.45
19346772	116.55
19347270	56.57
19347709	94.95
19349971	18.40
19350162	123.80
19350828	73.42
19351341	38.00
19351454	93.15
19351743	385.55
19352592	54.20
19354396	112.25
19355598	5622.57
19355720	1066.67
19355791	1400.00
19357464	361.65
19357588	269.52
19357619	25.75
19360131	86.30
19360394	85.85
19360995	83.37
19361368	67.22
19361431	70.64
19362790	28.57
19363226	126.43
19363255	112.40
19363975	86.36
19364021	32.25
19364122	61.90
19364155	130.50
19365229	26.67
19374532	1089.29
19374652	75.30
19376254	117.57
19377808	1445.81
19378396	119.35
19378785	48.20
19380457	95.95
19380632	226.35
19380711	33.55
19382684	107.22
19385855	4.92
19389630	79.24
19390201	31.78
19393265	21.50
19395272	85.90
19396891	84.71
19396973	82.78
19398756	734085.35
19398891	122.85
19399618	39.29
19401153	34.15
19401263	23.95
19401923	123.83
19402231	17.05
19404062	42.90
19406433	43.00
19407155	7241.15
19409989	27.00
19411140	136.29
19411298	105.95
19411352	72.23
19412240	300.00
19412322	74.69
19414398	124.00
19416522	75.50
19417863	74.26
19421353	5495.50
19423108	59.58
19424605	59.50
19425036	157.30
19425443	78.15
19426671	36.43
19426846	None
19430191	72.24
19430342	7388.50
19431182	853.25
19431881	65.00
19444580	112.27
19444940	7618.21
19445002	6957.90
19445755	57430.50
19446478	131.29
19449374	28.00
19449903	35.00
19452166	52220.35
19453388	44.25
19453880	6147.44
19454175	1245.00
19458374	4.90
19459050	29.00
19460679	522.30
19462111	54.38
19462962	135.25
19468349	72.14
19468451	94.43
19470969	52.67
19475822	332.52
19477369	26305.19
19478801	77.20
19484395	86.70
19485319	126.80
19486485	36722.00
19487952	33277.50
19488043	24828.42
19489693	37.31
19491841	56.65
19502324	268.25
19505274	30.00
19537936	136.62
19544341	8.00
19553052	20.70
19554145	29.25
19554147	1136.84
19554896	102.55
19556170	1311.69
19568535	37.75
19581214	33.45
19583662	16.67
19583878	51.31
19584500	31.58
19585071	37.90
19585682	1040.80
19586297	24.85
19589149	225.78
19589418	10.85
19589691	6263.10
19591419	280.70
19592576	120.24
19593066	41.05
19593119	40.00
19593645	23.81
19595335	580.33
19595374	15.53
19595496	59.45
19595598	57.43
19597476	100.75
19597797	150.93
19598172	109.90
19601505	77.67
19601610	5.29
19602582	68.00
19602704	26.29
19604612	31.78
19605665	5.15
19607586	25.65
19609215	24.92
19610480	27.33
19612949	71.61
19614150	6.20
19614547	64.45
19617071	1078.57
19617831	281.50
19622342	120535.71
19625324	59.00
19625449	6323.95
19625458	26.38
19626794	268.00
19632035	347.40
19635920	361.30
19636921	31.25
19637388	6164.65
19638217	4.80
19639090	241.75
19640415	5.64
19640531	21.33
19641806	54.76
19641986	23.50
19667345	65.83
19674710	4.43
19676081	139.82
19678616	83.50
19679390	33.00
19680312	79.00
19685953	1625.00
19693852	88.50
19696535	117.69
19696790	79.00
19698204	33.50
19699016	22.60
19699685	131.85
19701382	40.31
19709878	176.38
19710211	7055.33
19715197	7425.67
19719487	3062.50
19720202	3.83
19720813	105.00
19728488	59.25
19729730	68.10
19729785	81.50
19732999	6024.38
19734319	914.76
19736326	156.29
19738231	24845.22
19739821	32.53
19739957	15258.05
19740359	34.70
19743993	3555.33
19744264	36.56
19744945	None
19745008	57.80
19749986	20.83
19750244	27.95
19750900	91.19
19756310	1187.50
19756972	1210.71
19758222	116.90
19758346	3.67
19758835	24.50
19765007	464.29
19766371	10.52
19767458	966.67
19781411	78.11
19781605	24.87
19783004	46.37
19783998	53.50
19786630	117.45
19786970	150.46
19787082	71.60
19787738	2197.88
19789873	8327.20
19791154	6561.65
19791676	7462.90
19795527	23.00
19796338	116.15
19796872	91.86
19797271	24.09
19798834	5.45
19803951	266.68
19805115	69.95
19806607	25.75
19806716	41.00
19807138	217.00
19809108	210.85
19809139	30.76
19810270	63.62
19811151	330.57
19814023	71.86
19816772	22.43
19818492	346.70
19818670	21.67
19821657	55.80
19822998	318.20
19825472	14.25
19825568	1155.00
19827066	38.35
19827135	22198.75
19827241	124.75
19828617	6463.40
19830447	74.19
19832402	2960.00
19833088	56.36
19833508	23.65
19834152	488.41
19836265	22418.00
19836617	19509.47
19836706	67294.50
19837358	26416.25
19840613	85.60
19842021	17.85
19842524	1192.22
19854894	25.25
19856829	416.00
19857161	23.60
19857224	103.33
19857230	17.83
19857539	67916.64
19857984	266.36
19859587	1349.90
19860437	192.30
19863249	1451.35
19864712	22013.67
19866673	20.23
19867395	13.48
19877981	17.00
19882053	20.00
19894100	10.18
19895496	155.45
19896252	25.50
19897018	33.75
19898365	31.25
19899190	27.47
19899560	1272.15
19903636	204.00
19903856	477.31
19906336	471.00
19907248	25.83
19908434	26.92
19912471	39.33
19912977	99.74
19919241	36.77
19919485	91.29
19919888	72.90
19920328	None
19920334	127.25
19921711	4722.00
19935213	37.75
19935282	13.44
19935942	16.22
19942818	67.25
19943763	23497.05
19947149	5547.90
19947316	20.60
19950603	30.00
19957503	29.33
19958174	22.07
19958567	1216.67
19961525	156.50
19963059	17.86
19969622	115.25
19970115	91.75
19972201	700.00
19973647	112.32
19975810	143.12
19976049	29.76
19977235	251.80
19978401	31.84
19980031	128.10
19981082	187.38
19984099	94.85
19984135	38.50
19984696	77.00
19985281	158.90
19987976	86.81
19988874	73.33
19990095	15.67
19990236	5.19
19991116	18.50
19991194	16.05
19996114	154.60
20008383	30.10
20008398	27.38
20011140	23.15
20011595	320.50
20015735	63.10
20019241	21.00
20020515	1026.67
20020531	46.90
20029247	31.75
20029738	14.52
20033917	1115.00
20034652	27.71
20041496	10.29
20050849	63.89
20051785	1350.00
20051811	74.17
20053683	73.00
20053896	28.33
20057835	30.75
20061350	26.25
20062810	239.10
20066903	54.90
20067212	116.00
20075857	55.33
20076157	5.88
20077279	22.47
20077337	34.50
20078830	61.80
20078846	37.20
20079329	33.75
20079582	52.95
20080859	58.14
20081003	105.15
20083407	9.35
20084561	362.45
20085088	7384.35
20086587	19.47
20088858	38.75
20090037	2153.57
20091063	437.85
20091289	77.85
20092439	29.26
20095076	38.10
20095448	78.00
20096342	31.50
20096359	7012.55
20096976	93.80
20098076	108.71
20098504	131.73
20102508	4166.67
20108206	92.86
20108596	3.08
20109866	80.43
20110211	189506.11
20110900	33795.83
20115251	44.17
20116033	69.80
20120017	1265.00
20120064	1326.50
20120352	23.75
20120559	90.25
20121678	61.43
20121810	62.86
20121925	51.90
20122536	86.43
20123712	38.85
20125080	211.00
20125709	117.10
20130745	116.00
20131587	23.10
20132463	116.52
20135883	50.90
20136701	525.00
20137708	88.00
20137869	92.79
20138457	25.20
20138662	2250.00
20141074	8456.25
20141887	178.10
20141902	34.85
20158578	2048.65
20158950	942.90
20161134	1725.28
20165139	21.67
20167507	3.55
20174303	470.20
20176614	22.38
20178471	87.95
20185148	42.52
20185567	20.00
20187886	95.75
20188583	372.35
20191283	212.11
20191493	34.78
20191959	210.29
20193186	29.00
20194502	116.33
20195728	182.33
20196273	101.40
20199309	126.91
20206273	344.00
20207099	35.95
20209158	56.00
20221003	1292.75
20221488	39.00
20223877	148.80
20224706	108.25
20225578	20.45
20226456	40.20
20226500	19.80
20239330	3.80
20239745	210.05
20242117	115.48
20242495	119.45
20243118	456.84
20246089	175.20
20252240	12.30
20252940	54.65
20254154	269.75
20254585	10.30
20255193	4.62
20256205	86.61
20259749	149.00
20270639	88.50
20271003	21.75
20274290	70.00
20275203	105.71
20275209	22.50
20279774	34.14
20281681	20.67
20285921	39.67
20286824	19.33
20288150	9874.75
20289297	20.15
20290122	77.33
20295930	15.52
20296098	151.67
20297825	6817.61
20303963	80.50
20305263	24.35
20307490	28.80
20307751	82.60
20308558	10.20
20309556	30.00
20310679	28.25
20311748	92.86
20314336	93.33
20314420	18.85
20329963	35.20
20331200	196.67
20332440	6.60
20342270	114.41
20343723	11.00
20348775	984.40
20353901	1110.00
20360500	154.55
20377038	36.70
20384675	5.85
20386799	6281.22
20387356	41.00
20391772	94.00
20402307	5.76
20412668	260.25
20427114	263.00
20428055	32.76
20435479	1360.00
20444812	70.50
20445755	91.24
20446365	71.32
20446851	162.60
20448865	298.00
20453818	66.85
20456122	352.55
20456153	20.40
20461077	17.76
20461716	135.80
20463728	131.23
20464206	497.17
20467544	10.95
20471431	34.00
20473722	141.48
20474446	153.48
20478980	5.25
20479535	50.90
20492234	85.80
20497343	86.30
20498186	368.33
20507295	1157.50
20507321	1248.95
20511897	96.50
20514959	42.44
20535039	15.67
20546615	23.38
20546740	26.50
20547024	21.25
20547350	22.73
20549920	61.31
20552337	92.74
20554522	62.62
20558266	6784.80
20558368	21.09
20560093	15.83
20560893	26.54
20560904	132.86
20561392	955.24
20561739	110.80
20562513	20.00
20565632	35.95
20565818	83.00
20576178	127.00
20578329	100.50
20580465	78.10
20582589	90.00
20582753	64.00
20583269	6007.90
20583964	356.75
20589263	14380.85
20595261	49.27
20596212	47.90
20598615	None
20599844	21.19
20600353	6.33
20601529	54.40
20602928	18.24
20605942	38.75
20606672	82.75
20610739	19.35
20611017	41.67
20614063	19.25
20631006	47.67
20631672	83.57
20632064	9901.85
20637513	8.15
20640471	388.19
20640983	28.20
20643202	120.00
20645135	23.33
20659836	549.10
20667065	84.75
20670643	33.75
20670645	145.07
20670980	82.00
20680040	36.07
20685246	6.86
20689624	1730.00
20690981	143.25
20694773	175.00
20696518	22.89
20699201	84.05
20703244	26.30
20712430	25.86
20713159	21.11
20713236	140.75
20714066	18.88
20718902	343.25
20722610	24.65
20723723	91.95
20728128	22.50
20728906	24.00
20747136	357.14
20747619	148.35
20752012	7801.30
20753336	23.50
20754809	31.35
20754851	149.38
20755103	1180.00
20755234	30.30
20758878	91.50
20759926	199.20
20770392	19.05
20772546	19.55
20775765	96.65
20775944	13.25
20776495	81.43
20777130	41.26
20777454	66.07
20779232	85.52
20780673	99.50
20780677	945.33
20782483	22.83
20783047	15.60
20783262	14.25
20784583	87.29
20791066	28.07
20793899	25.00
20794802	64.52
20797092	174.52
20806622	67.48
20808681	53.73
20812108	16.65
20818794	25.89
20824090	20.00
20827002	82.10
20830931	30.60
20847123	52.95
20850455	105.10
20851409	73.00
20855238	40.50
20856972	22.33
20867381	23.75
20871578	85.58
20877261	253.29
20878062	None
20881136	18.95
20881369	100.00
20882183	67.05
20883231	152.47
20884285	87.68
20885321	59.50
20889023	79.29
20890186	85.24
20896465	1552.20
20903487	137.90
20903528	124.29
20904168	164.10
20906458	127.30
20908814	5.00
20914703	122.14
20914842	119.80
20916437	106.14
20917570	82.86
20919815	3.74
20920686	106.00
20925858	24846.65
20934446	7414.09
20935199	18.19
20935658	85.50
20935801	151.19
20936939	1055.67
20936997	1065.00
20937108	24.44
20937295	119.48
20938976	147.46
20939794	140.45
20941691	426.25
20957825	163.57
20958822	23.65
20959657	64.47
20963422	20.50
20965280	34.14
20969917	1476.65
20974154	20.91
20974654	18.50
20986204	102.22
20986841	27.62
20991117	21.68
20992863	91.75
20998078	21.58
21002834	33.57
21007101	17.55
21008194	113.35
21010722	19.64
21010744	111.11
21010768	25.00
21011328	25.25
21021629	37.00
21022523	112.75
21022664	50.75
21026313	10.57
21026442	None
21026458	22.50
21026625	None
21028735	21.43
21033048	25.25
21039363	76.95
21039699	30.00
21039865	273.00
21041923	150.00
21042182	22.24
21043413	32.15
21044712	115.19
